,bookmark_count,bookmarked,conversation_id_str,created_at,display_text_range,entities,favorite_count,favorited,full_text,id_str,is_quote_status,lang,quote_count,reply_count,retweet_count,retweeted,retweeted_status_result,user_id_str,extended_entities,possibly_sensitive,possibly_sensitive_editable,rest_id,source
0,0,False,1856405854276198574,Tue Nov 12 18:37:00 +0000 2024,"[0, 140]","{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': [{'id_str': '3151450829', 'indices': [3, 13], 'name': 'M-PESA Foundation', 'screen_name': 'MPESA_FDN'}]}",0,False,"RT @MPESA_FDN: By investing in school infrastructure, we are creating sustainable learning environments that empower learners to reach thei…",1856405854276198574,False,en,0,0,2,False,"{'result': {'__typename': 'Tweet', 'core': {'user_results': {'result': {'__typename': 'User', 'affiliates_highlighted_label': {}, 'has_graduated_access': True, 'id': 'VXNlcjozMTUxNDUwODI5', 'is_blue_verified': False, 'legacy': {'can_dm': False, 'can_media_tag': True, 'created_at': 'Thu Apr 09 12:31:54 +0000 2015', 'default_profile': True, 'default_profile_image': False, 'description': 'A Foundation born to transform lives.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'm-pesafoundation.org', 'expanded_url': 'http://www.m-pesafoundation.org/', 'indices': [0, 23], 'url': 'https://t.co/NWeCnaRedh'}]}}, 'fast_followers_count': 0, 'favourites_count': 12, 'followers_count': 13920, 'friends_count': 227, 'has_custom_timelines': False, 'is_translator': False, 'listed_count': 23, 'location': 'Kenya', 'media_count': 564, 'name': 'M-PESA Foundation', 'normal_followers_count': 13920, 'pinned_tweet_ids_str': [], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3151450829/1574932487', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1445983099976929280/1IoQBI2M_normal.png', 'profile_interstitial_type': '', 'screen_name': 'MPESA_FDN', 'statuses_count': 1106, 'translator_type': 'none', 'url': 'https://t.co/NWeCnaRedh', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}, 'profile_image_shape': 'Circle', 'rest_id': '3151450829', 'tipjar_settings': {}}}}, 'edit_control': {'edit_tweet_ids': ['1856319740693622793'], 'editable_until_msecs': '1731419689000', 'edits_remaining': '5', 'is_edit_eligible': False}, 'is_translatable': False, 'legacy': {'bookmark_count': 0, 'bookmarked': False, 'conversation_id_str': '1856318402798772248', 'created_at': 'Tue Nov 12 12:54:49 +0000 2024', 'display_text_range': [0, 249], 'entities': {'hashtags': [{'indices': [231, 249], 'text': 'TransformingLives'}], 'media': [{'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 158, 'w': 158, 'x': 804, 'y': 374}, {'h': 154, 'w': 154, 'x': 1234, 'y': 260}, {'h': 154, 'w': 154, 'x': 472, 'y': 288}, {'h': 176, 'w': 176, 'x': 1702, 'y': 194}]}, 'medium': {'faces': [{'h': 92, 'w': 92, 'x': 471, 'y': 219}, {'h': 90, 'w': 90, 'x': 723, 'y': 152}, {'h': 90, 'w': 90, 'x': 276, 'y': 168}, {'h': 103, 'w': 103, 'x': 997, 'y': 113}]}, 'orig': {'faces': [{'h': 316, 'w': 316, 'x': 1608, 'y': 748}, {'h': 308, 'w': 308, 'x': 2468, 'y': 520}, {'h': 308, 'w': 308, 'x': 944, 'y': 576}, {'h': 352, 'w': 352, 'x': 3404, 'y': 388}]}, 'small': {'faces': [{'h': 52, 'w': 52, 'x': 266, 'y': 124}, {'h': 51, 'w': 51, 'x': 409, 'y': 86}, {'h': 51, 'w': 51, 'x': 156, 'y': 95}, {'h': 58, 'w': 58, 'x': 565, 'y': 64}]}}, 'id_str': '1856319718325436416', 'indices': [250, 273], 'media_key': '3_1856319718325436416', 'media_results': {'result': {'media_key': '3_1856319718325436416'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48thXQAAETNV.jpg', 'original_info': {'focus_rects': [{'h': 2294, 'w': 4096, 'x': 0, 'y': 0}, {'h': 2730, 'w': 2730, 'x': 1366, 'y': 0}, {'h': 2730, 'w': 2395, 'x': 1701, 'y': 0}, {'h': 2730, 'w': 1365, 'x': 2731, 'y': 0}, {'h': 2730, 'w': 4096, 'x': 0, 'y': 0}], 'height': 2730, 'width': 4096}, 'sizes': {'large': {'h': 1365, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 81, 'w': 81, 'x': 137, 'y': 353}, {'h': 81, 'w': 81, 'x': 667, 'y': 383}, {'h': 83, 'w': 83, 'x': 667, 'y': 475}, {'h': 81, 'w': 81, 'x': 1531, 'y': 481}, {'h': 79, 'w': 79, 'x': 1883, 'y': 1065}, {'h': 87, 'w': 87, 'x': 871, 'y': 441}, {'h': 99, 'w': 99, 'x': 1319, 'y': 691}]}, 'medium': {'faces': [{'h': 47, 'w': 47, 'x': 80, 'y': 207}, {'h': 47, 'w': 47, 'x': 390, 'y': 224}, {'h': 48, 'w': 48, 'x': 390, 'y': 278}, {'h': 47, 'w': 47, 'x': 897, 'y': 282}, {'h': 46, 'w': 46, 'x': 1103, 'y': 624}, {'h': 51, 'w': 51, 'x': 510, 'y': 258}, {'h': 58, 'w': 58, 'x': 773, 'y': 405}]}, 'orig': {'faces': [{'h': 104, 'w': 104, 'x': 176, 'y': 453}, {'h': 104, 'w': 104, 'x': 854, 'y': 491}, {'h': 107, 'w': 107, 'x': 854, 'y': 609}, {'h': 104, 'w': 104, 'x': 1960, 'y': 616}, {'h': 102, 'w': 102, 'x': 2411, 'y': 1364}, {'h': 112, 'w': 112, 'x': 1115, 'y': 565}, {'h': 127, 'w': 127, 'x': 1689, 'y': 885}]}, 'small': {'faces': [{'h': 26, 'w': 26, 'x': 45, 'y': 117}, {'h': 26, 'w': 26, 'x': 221, 'y': 127}, {'h': 27, 'w': 27, 'x': 221, 'y': 158}, {'h': 26, 'w': 26, 'x': 508, 'y': 159}, {'h': 26, 'w': 26, 'x': 625, 'y': 353}, {'h': 29, 'w': 29, 'x': 289, 'y': 146}, {'h': 32, 'w': 32, 'x': 438, 'y': 229}]}}, 'id_str': '1856319718342168576', 'indices': [250, 273], 'media_key': '3_1856319718342168576', 'media_results': {'result': {'media_key': '3_1856319718342168576'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48tlWkAApQQN.jpg', 'original_info': {'focus_rects': [{'h': 1468, 'w': 2621, 'x': 0, 'y': 0}, {'h': 1785, 'w': 1785, 'x': 352, 'y': 0}, {'h': 1785, 'w': 1566, 'x': 461, 'y': 0}, {'h': 1785, 'w': 893, 'x': 798, 'y': 0}, {'h': 1785, 'w': 2621, 'x': 0, 'y': 0}], 'height': 1785, 'width': 2621}, 'sizes': {'large': {'h': 1395, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 817, 'resize': 'fit', 'w': 1200}, 'small': {'h': 463, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'id_str': '1856319718354821120', 'indices': [250, 273], 'media_key': '3_1856319718354821120', 'media_results': {'result': {'media_key': '3_1856319718354821120'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48toXoAAq-XO.jpg', 'original_info': {'focus_rects': [{'h': 2294, 'w': 4096, 'x': 0, 'y': 0}, {'h': 2731, 'w': 2731, 'x': 0, 'y': 0}, {'h': 2731, 'w': 2396, 'x': 0, 'y': 0}, {'h': 2731, 'w': 1366, 'x': 33, 'y': 0}, {'h': 2731, 'w': 4096, 'x': 0, 'y': 0}], 'height': 2731, 'width': 4096}, 'sizes': {'large': {'h': 1366, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 125, 'w': 125, 'x': 1255, 'y': 707}, {'h': 167, 'w': 167, 'x': 1419, 'y': 281}, {'h': 233, 'w': 233, 'x': 1157, 'y': 703}]}, 'medium': {'faces': [{'h': 73, 'w': 73, 'x': 735, 'y': 414}, {'h': 98, 'w': 98, 'x': 831, 'y': 165}, {'h': 136, 'w': 136, 'x': 678, 'y': 412}]}, 'orig': {'faces': [{'h': 201, 'w': 201, 'x': 2009, 'y': 1132}, {'h': 268, 'w': 268, 'x': 2271, 'y': 451}, {'h': 374, 'w': 374, 'x': 1852, 'y': 1126}]}, 'small': {'faces': [{'h': 41, 'w': 41, 'x': 417, 'y': 234}, {'h': 55, 'w': 55, 'x': 471, 'y': 93}, {'h': 77, 'w': 77, 'x': 384, 'y': 233}]}}, 'id_str': '1856319718346440704', 'indices': [250, 273], 'media_key': '3_1856319718346440704', 'media_results': {'result': {'media_key': '3_1856319718346440704'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48tmXwAAF_FO.jpg', 'original_info': {'focus_rects': [{'h': 1835, 'w': 3276, 'x': 0, 'y': 0}, {'h': 2100, 'w': 2100, 'x': 0, 'y': 0}, {'h': 2100, 'w': 1842, 'x': 0, 'y': 0}, {'h': 2100, 'w': 1050, 'x': 0, 'y': 0}, {'h': 2100, 'w': 3276, 'x': 0, 'y': 0}], 'height': 2100, 'width': 3276}, 'sizes': {'large': {'h': 1313, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 769, 'resize': 'fit', 'w': 1200}, 'small': {'h': 436, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}, 'extended_entities': {'media': [{'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 158, 'w': 158, 'x': 804, 'y': 374}, {'h': 154, 'w': 154, 'x': 1234, 'y': 260}, {'h': 154, 'w': 154, 'x': 472, 'y': 288}, {'h': 176, 'w': 176, 'x': 1702, 'y': 194}]}, 'medium': {'faces': [{'h': 92, 'w': 92, 'x': 471, 'y': 219}, {'h': 90, 'w': 90, 'x': 723, 'y': 152}, {'h': 90, 'w': 90, 'x': 276, 'y': 168}, {'h': 103, 'w': 103, 'x': 997, 'y': 113}]}, 'orig': {'faces': [{'h': 316, 'w': 316, 'x': 1608, 'y': 748}, {'h': 308, 'w': 308, 'x': 2468, 'y': 520}, {'h': 308, 'w': 308, 'x': 944, 'y': 576}, {'h': 352, 'w': 352, 'x': 3404, 'y': 388}]}, 'small': {'faces': [{'h': 52, 'w': 52, 'x': 266, 'y': 124}, {'h': 51, 'w': 51, 'x': 409, 'y': 86}, {'h': 51, 'w': 51, 'x': 156, 'y': 95}, {'h': 58, 'w': 58, 'x': 565, 'y': 64}]}}, 'id_str': '1856319718325436416', 'indices': [250, 273], 'media_key': '3_1856319718325436416', 'media_results': {'result': {'media_key': '3_1856319718325436416'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48thXQAAETNV.jpg', 'original_info': {'focus_rects': [{'h': 2294, 'w': 4096, 'x': 0, 'y': 0}, {'h': 2730, 'w': 2730, 'x': 1366, 'y': 0}, {'h': 2730, 'w': 2395, 'x': 1701, 'y': 0}, {'h': 2730, 'w': 1365, 'x': 2731, 'y': 0}, {'h': 2730, 'w': 4096, 'x': 0, 'y': 0}], 'height': 2730, 'width': 4096}, 'sizes': {'large': {'h': 1365, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 81, 'w': 81, 'x': 137, 'y': 353}, {'h': 81, 'w': 81, 'x': 667, 'y': 383}, {'h': 83, 'w': 83, 'x': 667, 'y': 475}, {'h': 81, 'w': 81, 'x': 1531, 'y': 481}, {'h': 79, 'w': 79, 'x': 1883, 'y': 1065}, {'h': 87, 'w': 87, 'x': 871, 'y': 441}, {'h': 99, 'w': 99, 'x': 1319, 'y': 691}]}, 'medium': {'faces': [{'h': 47, 'w': 47, 'x': 80, 'y': 207}, {'h': 47, 'w': 47, 'x': 390, 'y': 224}, {'h': 48, 'w': 48, 'x': 390, 'y': 278}, {'h': 47, 'w': 47, 'x': 897, 'y': 282}, {'h': 46, 'w': 46, 'x': 1103, 'y': 624}, {'h': 51, 'w': 51, 'x': 510, 'y': 258}, {'h': 58, 'w': 58, 'x': 773, 'y': 405}]}, 'orig': {'faces': [{'h': 104, 'w': 104, 'x': 176, 'y': 453}, {'h': 104, 'w': 104, 'x': 854, 'y': 491}, {'h': 107, 'w': 107, 'x': 854, 'y': 609}, {'h': 104, 'w': 104, 'x': 1960, 'y': 616}, {'h': 102, 'w': 102, 'x': 2411, 'y': 1364}, {'h': 112, 'w': 112, 'x': 1115, 'y': 565}, {'h': 127, 'w': 127, 'x': 1689, 'y': 885}]}, 'small': {'faces': [{'h': 26, 'w': 26, 'x': 45, 'y': 117}, {'h': 26, 'w': 26, 'x': 221, 'y': 127}, {'h': 27, 'w': 27, 'x': 221, 'y': 158}, {'h': 26, 'w': 26, 'x': 508, 'y': 159}, {'h': 26, 'w': 26, 'x': 625, 'y': 353}, {'h': 29, 'w': 29, 'x': 289, 'y': 146}, {'h': 32, 'w': 32, 'x': 438, 'y': 229}]}}, 'id_str': '1856319718342168576', 'indices': [250, 273], 'media_key': '3_1856319718342168576', 'media_results': {'result': {'media_key': '3_1856319718342168576'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48tlWkAApQQN.jpg', 'original_info': {'focus_rects': [{'h': 1468, 'w': 2621, 'x': 0, 'y': 0}, {'h': 1785, 'w': 1785, 'x': 352, 'y': 0}, {'h': 1785, 'w': 1566, 'x': 461, 'y': 0}, {'h': 1785, 'w': 893, 'x': 798, 'y': 0}, {'h': 1785, 'w': 2621, 'x': 0, 'y': 0}], 'height': 1785, 'width': 2621}, 'sizes': {'large': {'h': 1395, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 817, 'resize': 'fit', 'w': 1200}, 'small': {'h': 463, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}}, 'id_str': '1856319718354821120', 'indices': [250, 273], 'media_key': '3_1856319718354821120', 'media_results': {'result': {'media_key': '3_1856319718354821120'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48toXoAAq-XO.jpg', 'original_info': {'focus_rects': [{'h': 2294, 'w': 4096, 'x': 0, 'y': 0}, {'h': 2731, 'w': 2731, 'x': 0, 'y': 0}, {'h': 2731, 'w': 2396, 'x': 0, 'y': 0}, {'h': 2731, 'w': 1366, 'x': 33, 'y': 0}, {'h': 2731, 'w': 4096, 'x': 0, 'y': 0}], 'height': 2731, 'width': 4096}, 'sizes': {'large': {'h': 1366, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 800, 'resize': 'fit', 'w': 1200}, 'small': {'h': 453, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}, {'display_url': 'pic.x.com/KpFz9ZY6aY', 'expanded_url': 'https://x.com/MPESA_FDN/status/1856319740693622793/photo/1', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'h': 125, 'w': 125, 'x': 1255, 'y': 707}, {'h': 167, 'w': 167, 'x': 1419, 'y': 281}, {'h': 233, 'w': 233, 'x': 1157, 'y': 703}]}, 'medium': {'faces': [{'h': 73, 'w': 73, 'x': 735, 'y': 414}, {'h': 98, 'w': 98, 'x': 831, 'y': 165}, {'h': 136, 'w': 136, 'x': 678, 'y': 412}]}, 'orig': {'faces': [{'h': 201, 'w': 201, 'x': 2009, 'y': 1132}, {'h': 268, 'w': 268, 'x': 2271, 'y': 451}, {'h': 374, 'w': 374, 'x': 1852, 'y': 1126}]}, 'small': {'faces': [{'h': 41, 'w': 41, 'x': 417, 'y': 234}, {'h': 55, 'w': 55, 'x': 471, 'y': 93}, {'h': 77, 'w': 77, 'x': 384, 'y': 233}]}}, 'id_str': '1856319718346440704', 'indices': [250, 273], 'media_key': '3_1856319718346440704', 'media_results': {'result': {'media_key': '3_1856319718346440704'}}, 'media_url_https': 'https://pbs.twimg.com/media/GcL48tmXwAAF_FO.jpg', 'original_info': {'focus_rects': [{'h': 1835, 'w': 3276, 'x': 0, 'y': 0}, {'h': 2100, 'w': 2100, 'x': 0, 'y': 0}, {'h': 2100, 'w': 1842, 'x': 0, 'y': 0}, {'h': 2100, 'w': 1050, 'x': 0, 'y': 0}, {'h': 2100, 'w': 3276, 'x': 0, 'y': 0}], 'height': 2100, 'width': 3276}, 'sizes': {'large': {'h': 1313, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 769, 'resize': 'fit', 'w': 1200}, 'small': {'h': 436, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/KpFz9ZY6aY'}]}, 'favorite_count': 5, 'favorited': False, 'full_text': 'By investing in school infrastructure, we are creating sustainable learning environments that empower learners to reach their full potential and contribute to building stronger, more prosperous communities across all 47 counties.\n\n#TransformingLives https://t.co/KpFz9ZY6aY', 'id_str': '1856319740693622793', 'in_reply_to_screen_name': 'MPESA_FDN', 'in_reply_to_status_id_str': '1856319384198783142', 'in_reply_to_user_id_str': '3151450829', 'is_quote_status': False, 'lang': 'en', 'possibly_sensitive': False, 'possibly_sensitive_editable': True, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 2, 'retweeted': False, 'user_id_str': '3151450829'}, 'rest_id': '1856319740693622793', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'unmention_data': {}, 'views': {'count': '1892', 'state': 'EnabledWithCount'}}}",117685967,,,,1856405854276198574,twitter
